
Test data 

datetime,External Temperature,Feels Like,Pressure,External Humidity,Dew Point,Clouds,Wind Speed,Description,average_internal_temp,average_internal_humidity,light
2020-10-22 00:00:00,22.46,23.21,1009,84,19.85,40,0.0,scattered clouds,26.21,96.3, 1.042   //27.005 
2020-10-24 13:00:00,24.47,25.27,1010,83,22.37,75,1.35,broken clouds,30.9,84.93333333333334, 9219.58   //31.32



datetime,External Temperature,Feels Like,Pressure,External Humidity,Dew Point,Clouds,Wind Speed,Description,average_internal_temp,average_internal_humidity,light
2021-02-11 19:00:00,20.17,20.44,1012,84,17.38,100,1.21,overcast clouds,23.5,95.0, 1.042
2021-02-11 20:00:00,19.67,19.94,1012,86,17.26,100,1.04,overcast clouds,22.6,95.0, 1.042
2021-02-11 21:00:00,19.21,19.51,1011,89,17.35,100,0.99,overcast clouds,21.85,94.5, 1.042
2021-02-11 22:00:00,17.95,18.15,1011,90,16.29,98,0.7,overcast clouds,20.8,95.63333333333333, 1.042
2021-02-11 23:00:00,17.92,18.12,1011,90,16.26,96,0.72,overcast clouds,20.166666666666668,95.3, 1.042
2021-02-12 00:00:00,18.3,18.59,1012,92,16.98,87,0.72,overcast clouds,20.366666666666667,95.3, 1.042
2021-02-12 01:00:00,18.25,18.53,1012,92,16.93,84,1.17,broken clouds,19.299999999999997,93.0, 1.042
2021-02-12 02:00:00,20.72,21.04,1013,84,17.92,74,1.16,broken clouds,19.05,93.0, 1.042
2021-02-12 03:00:00,21.56,21.89,1014,81,18.16,54,1.28,broken clouds,18.95,93.0, 1.042
2021-02-12 04:00:00,21.89,22.2,1014,79,18.09,51,1.54,broken clouds,18.866666666666664,95.3, 1.042
2021-02-12 05:00:00,27.18,28.55,1013,63,19.53,35,1.51,scattered clouds,18.633333333333336,94.96666666666665, 1.042
2021-02-12 06:00:00,27.36,28.72,1013,62,19.44,69,1.23,broken clouds,17.95,92.5, 1.042
2021-02-12 07:00:00,27.72,29.04,1011,60,19.25,50,1.1,scattered clouds,18.5,92.5, 926.25
2021-02-12 08:00:00,28.85,30.22,1011,56,19.2,72,1.3,broken clouds,21.433333333333337,96.3, 2002.92
2021-02-12 09:00:00,28.87,30.12,1010,55,18.93,67,1.87,broken clouds,29.133333333333336,78.3, 11864.6
2021-02-12 10:00:00,26.5,26.5,1010,65,19.39,64,2.04,broken clouds,32.06666666666667,67.39999999999999, 18114.6
2021-02-12 11:00:00,26.19,26.19,1010,65,19.09,47,2.2,scattered clouds,35.03333333333333,56.36666666666667, 27306.2
2021-02-12 12:00:00,25.96,25.96,1010,65,18.88,39,2.09,scattered clouds,36.23333333333333,50.63333333333333, 15886.7
2021-02-12 13:00:00,25.36,25.73,1011,68,19.03,40,1.89,scattered clouds,38.300000000000004,46.73333333333333, 17740
2021-02-12 14:00:00,23.4,23.83,1012,78,19.35,53,2.08,broken clouds,35.63333333333333,61.333333333333336, 21745
2021-02-12 15:00:00,22.96,23.4,1013,80,19.33,61,1.95,broken clouds,34.4,58.5, 7217.5
2021-02-12 16:00:00,23.31,23.79,1013,80,19.67,74,1.84,broken clouds,34.199999999999996,59.86666666666667, 8200
2021-02-12 17:00:00,22.06,22.54,1014,85,19.42,84,1.75,broken clouds,29.46666666666667,79.23333333333333, 2716.67
2021-02-12 18:00:00,21.88,22.4,1014,87,19.62,86,1.68,overcast clouds,26.733333333333334,96.63333333333333, 786.25
2021-02-12 19:00:00,22.06,22.59,1013,87,19.8,79,1.52,broken clouds,24.55,95.0, 1.042
2021-02-12 20:00:00,21.51,22.04,1013,89,19.62,70,1.37,broken clouds,24.3,95.0, 1.042
2021-02-12 21:00:00,20.92,21.47,1012,92,19.57,65,1.4,broken clouds,23.6,95.0, 1.042
2021-02-12 22:00:00,20.64,21.16,1013,92,19.29,82,1.2,broken clouds,22.85,95.0, 1.042
2021-02-12 23:00:00,20.58,21.1,1012,92,19.23,75,1.23,broken clouds,23.0,95.0, 1.042
2021-02-13 00:00:00,20.9,21.47,1013,93,19.73,92,1.22,overcast clouds,22.0,94.5, 1.042
2021-02-13 01:00:00,20.78,21.37,1013,94,19.78,80,0.98,broken clouds,21.2,93.5, 1.042
2021-02-13 02:00:00,22.45,23.05,1014,88,20.36,81,0.76,broken clouds,20.6,93.5, 1.042
2021-02-13 05:00:00,27.65,29.67,1015,67,20.97,75,1.56,broken clouds,19.5,95.3, 1.042
2021-02-13 07:00:00,27.22,28.87,1013,66,20.32,47,1.77,scattered clouds,19.46666666666667,95.3, 940
2021-02-13 08:00:00,28.21,30.26,1013,64,20.75,44,1.99,light rain,27.53333333333333,88.96666666666665, 6352.92
2021-02-13 10:00:00,26.28,26.28,1011,69,20.14,45,1.98,light rain,33.06666666666667,65.96666666666667, 19307.9
2021-02-13 11:00:00,25.68,26.18,1012,72,20.25,46,2.18,scattered clouds,36.63333333333333,60.1, 27306.2
2021-02-13 12:00:00,25.97,25.97,1010,68,19.61,40,1.0,scattered clouds,37.333333333333336,61.06666666666666, 22536.7
2021-02-13 13:00:00,25.74,26.2,1013,70,19.86,46,1.52,scattered clouds,32.800000000000004,71.43333333333334, 9988.75
2021-02-13 14:00:00,23.96,24.47,1014,79,20.09,53,1.6,broken clouds,34.4,61.4, 7528.75
2021-02-13 15:00:00,23.57,24.2,1013,85,20.9,68,0.0,broken clouds,31.63333333333333,73.7, 9807.5
2021-02-13 16:00:00,23.58,24.19,1015,84,20.72,81,1.62,broken clouds,29.65,69.5, 2937.5
2021-02-13 17:00:00,22.76,23.39,1015,88,20.67,93,1.58,overcast clouds,29.0,89.5, 2340.83
2021-02-13 18:00:00,22.7,23.48,1014,94,21.68,92,0.0,overcast clouds,26.600000000000005,96.63333333333333, 333.333
2021-02-13 19:00:00,22.79,23.5,1014,91,21.24,96,1.64,overcast clouds,24.400000000000002,96.63333333333333, 1.042
2021-02-13 20:00:00,22.46,23.16,1013,92,21.1,88,1.64,overcast clouds,22.65,95.0, 1.042
2021-02-13 21:00:00,21.98,22.71,1012,95,21.14,40,0.0,scattered clouds,22.299999999999997,94.5, 1.042
2021-02-13 22:00:00,21.49,22.18,1013,95,20.66,75,1.41,broken clouds,22.266666666666666,96.3, 1.042
2021-02-13 23:00:00,21.56,22.25,1012,95,20.72,41,1.36,scattered clouds,21.6,94.5, 1.042
2021-02-14 00:00:00,21.69,22.4,1012,95,20.85,20,0.0,few clouds,21.4,94.0, 1.042
2021-02-14 01:00:00,21.75,22.46,1014,95,20.91,38,1.16,scattered clouds,21.049999999999997,93.5, 1.042
2021-02-14 02:00:00,23.17,23.84,1014,88,21.07,34,1.31,scattered clouds,21.3,94.0, 1.042
2021-02-14 03:00:00,23.56,24.27,1014,88,21.46,20,0.0,few clouds,21.833333333333332,96.3, 1.042
2021-02-14 04:00:00,24.1,24.63,1015,79,20.23,11,1.07,few clouds,21.9,94.5, 1.042
2021-02-14 05:00:00,28.44,30.25,1015,61,20.19,13,1.38,few clouds,21.700000000000003,94.5, 1.042
2021-02-14 06:00:00,28.4,30.59,1013,64,20.93,40,0.0,scattered clouds,20.85,93.5, 1.042
2021-02-14 07:00:00,28.48,30.18,1014,60,19.96,64,1.92,broken clouds,21.450000000000003,94.0, 990.833
2021-02-14 08:00:00,28.84,30.77,1013,60,20.3,34,2.09,scattered clouds,25.15,95.0, 3302.92
2021-02-14 09:00:00,28.8,31.46,1010,65,21.56,40,1.0,scattered clouds,31.833333333333332,80.63333333333334, 11656.7
2021-02-14 10:00:00,27.45,29.04,1011,64,20.04,37,1.53,light rain,34.86666666666667,67.10000000000001, 19997.1
2021-02-14 11:00:00,27.3,28.64,1011,62,19.38,62,1.38,broken clouds,35.96666666666667,70.60000000000001, 27306.2
2021-02-14 12:00:00,27.02,28.41,1010,64,19.63,40,1.0,scattered clouds,31.866666666666664,74.23333333333333, 5880.42
2021-02-14 13:00:00,26.87,28.12,1012,63,19.24,49,1.09,scattered clouds,38.36666666666667,58.5, 18488.8
2021-02-14 14:00:00,24.71,25.12,1013,72,19.32,65,1.19,broken clouds,32.849999999999994,69.5, 6594.58
2021-02-14 15:00:00,24.1,24.71,1013,82,20.83,40,0.5,scattered clouds,33.56666666666666,66.83333333333333, 9389.17
2021-02-14 16:00:00,24.04,24.59,1015,80,20.38,23,1.29,few clouds,33.400000000000006,67.16666666666667, 4742.08
2021-02-14 17:00:00,23.04,23.62,1015,85,20.38,18,1.59,few clouds,29.63333333333333,82.03333333333333, 2613.33
2021-02-14 18:00:00,22.93,23.63,1014,90,21.2,40,0.0,scattered clouds,27.1,85.5, 464.167
2021-02-14 19:00:00,22.77,23.4,1014,88,20.68,30,1.62,scattered clouds,24.6,95.0, 0.833
2021-02-14 20:00:00,22.38,23.02,1013,90,20.66,33,1.49,scattered clouds,24.5,95.0, 0.833
2021-02-14 21:00:00,22.08,22.75,1012,92,20.72,40,0.0,scattered clouds,24.55,95.0, 0.833
2021-02-14 22:00:00,21.78,22.39,1012,91,20.25,35,1.56,scattered clouds,23.75,95.0, 0.833
2021-02-14 23:00:00,21.7,22.33,1012,92,20.34,45,1.67,scattered clouds,23.3,96.63333333333333, 0.833
2021-02-15 00:00:00,21.79,22.51,1012,95,20.95,20,0.0,few clouds,22.633333333333336,96.3, 0.833
2021-02-15 01:00:00,21.8,22.44,1013,92,20.44,25,1.55,scattered clouds,22.25,94.5, 0.833
2021-02-15 02:00:00,23.27,23.87,1013,85,20.61,2,1.68,clear sky,22.200000000000003,94.5, 0.833
2021-02-15 03:00:00,23.69,24.41,1013,88,21.58,20,0.5,few clouds,21.5,95.63333333333333, 0.833
2021-02-15 04:00:00,24.03,24.45,1014,75,19.33,4,1.79,clear sky,20.75,93.5, 0.833
2021-02-15 05:00:00,28.09,28.94,1014,54,17.91,6,2.17,clear sky,20.6,93.5, 0.833
2021-02-15 06:00:00,28.02,29.71,1012,62,20.06,5,1.5,clear sky,20.400000000000002,95.3, 1.25
2021-02-15 07:00:00,28.09,29.04,1012,55,18.21,15,2.54,few clouds,20.75,93.5, 992.083
2021-02-15 08:00:00,28.89,29.76,1011,52,18.05,21,2.52,few clouds,29.0,88.3, 5838.33
2021-02-15 09:00:00,29.36,30.27,1008,51,18.18,9,2.1,clear sky,31.8,81.10000000000001, 11603.8
2021-02-15 10:00:00,26.87,27.85,1010,59,18.19,8,2.41,clear sky,34.333333333333336,62.199999999999996, 20516.7
2021-02-15 11:00:00,26.77,27.93,1010,62,18.88,16,2.5,few clouds,35.666666666666664,65.23333333333333, 27306.2
2021-02-15 12:00:00,26.7,27.77,1008,61,18.56,40,2.1,scattered clouds,37.93333333333333,49.43333333333334, 17419.2
2021-02-15 13:00:00,26.16,26.16,1011,64,18.82,11,1.79,few clouds,37.43333333333333,54.199999999999996, 18165
2021-02-15 14:00:00,23.89,24.27,1012,74,18.98,18,1.76,few clouds,38.333333333333336,52.23333333333333, 21810
2021-02-15 15:00:00,23.21,23.54,1011,75,18.53,5,0.5,clear sky,37.0,44.9, 12760
2021-02-15 16:00:00,22.89,23.38,1013,82,19.65,0,1.71,clear sky,35.96666666666667,55.166666666666664, 9042.08
2021-02-15 17:00:00,21.6,22.09,1014,87,19.34,0,1.56,clear sky,30.900000000000002,65.16666666666667, 3792.92
2021-02-15 18:00:00,21.52,22.08,1013,90,19.81,0,0.5,clear sky,27.666666666666668,75.33333333333333, 784.583
2021-02-15 19:00:00,21.22,21.72,1013,89,19.33,3,1.43,clear sky,24.5,95.0, 1.042
2021-02-15 20:00:00,20.67,21.14,1012,90,18.97,0,1.45,clear sky,22.9,95.0, 0.833
2021-02-15 21:00:00,20.02,20.51,1011,93,18.85,0,0.0,clear sky,22.0,94.5, 0.833
2021-02-15 22:00:00,18.96,19.34,1011,93,17.8,0,1.28,clear sky,21.35,94.0, 0.833
2021-02-15 23:00:00,19.07,19.49,1011,94,18.08,0,1.31,clear sky,20.75,93.5, 0.833
2021-02-16 00:00:00,19.05,19.54,1012,97,18.56,0,0.0,clear sky,20.25,93.0, 1.042
2021-02-16 01:00:00,19.01,19.42,1012,94,18.02,5,1.04,clear sky,19.900000000000002,95.3, 1.042
2021-02-16 02:00:00,21.67,22.11,1013,85,19.04,22,1.03,few clouds,19.633333333333336,95.3, 1.042
2021-02-16 03:00:00,22.52,23.28,1014,94,21.51,31,0.0,scattered clouds,18.450000000000003,92.5, 0.833
2021-02-16 04:00:00,23.52,23.94,1014,77,19.26,20,0.66,few clouds,18.500000000000004,94.96666666666665, 1.042
2021-02-16 05:00:00,27.99,28.91,1014,55,18.11,16,0.99,few clouds,17.799999999999997,92.5, 1.042
2021-02-16 06:00:00,28.18,28.65,1011,50,16.78,24,0.0,few clouds,17.1,92.0, 1.25
2021-02-16 07:00:00,28.31,28.91,1012,51,17.21,10,1.53,clear sky,17.6,92.5, 989.583
2021-02-16 08:00:00,29.6,30.06,1011,47,17.1,0,1.84,clear sky,27.5,80.5, 5807.5
2021-02-16 09:00:00,29.75,30.13,1008,46,16.9,1,0.0,clear sky,30.333333333333332,63.833333333333336, 11685
2021-02-16 10:00:00,27.66,28.59,1009,56,18.09,9,2.57,clear sky,33.199999999999996,63.76666666666667, 19753.3
2021-02-16 11:00:00,27.42,28.21,1009,55,17.58,42,2.68,scattered clouds,34.733333333333334,58.53333333333333, 27306.2
2021-02-16 12:00:00,27.29,28.62,1008,62,19.37,46,0.0,scattered clouds,37.0,54.4, 16797.9
2021-02-16 13:00:00,26.92,27.65,1011,55,17.12,46,1.56,scattered clouds,35.800000000000004,59.63333333333333, 8604.17
2021-02-16 14:00:00,24.22,24.39,1012,65,17.23,50,0.85,scattered clouds,37.36666666666667,61.800000000000004, 21973.3
2021-02-16 15:00:00,23.6,24.05,1012,78,19.54,16,0.0,few clouds,37.13333333333333,50.56666666666666, 12603.7
2021-02-16 16:00:00,23.16,23.57,1013,78,19.11,5,0.56,clear sky,35.3,54.0, 7500
2021-02-16 17:00:00,22.13,22.57,1014,83,19.11,5,0.61,clear sky,30.099999999999998,71.66666666666667, 2693.33
2021-02-16 18:00:00,21.71,22.31,1013,91,20.18,9,0.0,clear sky,27.2,94.63333333333333, 517.5
2021-02-16 19:00:00,21.74,22.24,1013,87,19.48,33,0.89,scattered clouds,24.8,96.63333333333333, 0.833
2021-02-16 20:00:00,21.05,21.56,1012,90,19.35,45,1.23,scattered clouds,23.3,96.63333333333333, 0.833
2021-02-16 21:00:00,20.44,21.05,1011,96,19.78,51,0.0,broken clouds,22.049999999999997,94.5, 0.833
2021-02-16 22:00:00,19.76,20.17,1010,91,18.25,36,1.35,scattered clouds,21.900000000000002,96.3, 0.833
2021-02-16 23:00:00,19.75,20.18,1010,92,18.41,32,1.32,scattered clouds,21.049999999999997,93.5, 1.042
2021-02-17 00:00:00,19.83,20.43,1011,98,19.5,1,0.0,clear sky,20.966666666666665,95.63333333333333, 1.042
2021-02-17 01:00:00,19.82,20.23,1011,91,18.31,5,1.19,clear sky,20.433333333333334,95.3, 1.042
2021-02-17 02:00:00,22.1,22.51,1012,82,18.88,1,1.31,clear sky,20.099999999999998,95.3, 1.042
2021-02-17 03:00:00,23.03,23.71,1012,89,21.12,20,0.0,few clouds,19.65,93.0, 1.042
2021-02-17 04:00:00,23.68,23.96,1013,71,18.11,0,1.31,clear sky,19.666666666666668,95.3, 1.042
2021-02-17 05:00:00,28.19,28.67,1013,50,16.79,0,1.77,clear sky,19.133333333333336,95.3, 1.042
2021-02-17 06:00:00,28.31,28.43,1010,46,15.59,20,1.0,few clouds,19.099999999999998,95.3, 1.25
2021-02-17 07:00:00,28.33,28.73,1011,49,16.6,0,2.44,clear sky,19.4,93.0, 1080
2021-02-17 08:00:00,29.47,29.89,1010,47,16.98,0,2.61,clear sky,26.53333333333333,91.96666666666665, 5227.08
2021-02-17 09:00:00,29.6,29.46,1007,42,15.34,0,2.6,clear sky,30.46666666666667,79.43333333333334, 11017.9
2021-02-17 10:00:00,27.11,28.07,1008,58,18.14,0,2.36,clear sky,33.36666666666667,66.33333333333333, 19263.8
2021-02-17 11:00:00,27.0,28.01,1008,59,18.31,1,2.37,clear sky,35.56666666666666,51.833333333333336, 21615.4
2021-02-17 12:00:00,27.05,28.14,1007,60,18.62,9,1.0,clear sky,37.23333333333334,52.833333333333336, 16406.7
2021-02-17 13:00:00,26.37,26.37,1010,62,18.51,12,2.0,few clouds,36.73333333333333,42.300000000000004, 22964.6
2021-02-17 14:00:00,23.6,24.03,1011,77,19.33,20,1.11,few clouds,36.833333333333336,46.4, 23512.1
2021-02-17 15:00:00,23.46,24.0,1011,82,20.21,20,0.0,few clouds,36.96666666666666,46.666666666666664, 13302.9
2021-02-17 16:00:00,23.16,23.65,1013,81,19.72,36,1.16,scattered clouds,35.53333333333333,51.96666666666667, 7883.33
2021-02-17 17:00:00,22.12,22.61,1013,85,19.48,26,1.26,scattered clouds,29.433333333333334,69.46666666666667, 2178.75
2021-02-17 18:00:00,21.66,22.15,1012,87,19.4,20,0.5,few clouds,26.833333333333332,90.73333333333333, 491.667
2021-02-17 19:00:00,21.43,21.93,1013,88,19.36,40,1.47,scattered clouds,24.333333333333332,96.63333333333333, 0.833
2021-02-17 20:00:00,20.99,21.49,1012,90,19.29,28,1.25,scattered clouds,23.066666666666663,96.63333333333333, 0.833
2021-02-17 21:00:00,20.36,20.83,1011,91,18.84,42,0.0,scattered clouds,22.266666666666666,96.3, 1.042
2021-02-17 22:00:00,19.58,20.0,1011,92,18.25,45,1.38,scattered clouds,21.950000000000003,94.5, 0.833
2021-02-17 23:00:00,19.47,19.9,1011,93,18.31,31,1.31,scattered clouds,21.450000000000003,94.0, 1.042
2021-02-18 00:00:00,19.59,20.06,1011,94,18.6,29,0.0,scattered clouds,21.0,93.5, 1.042
2021-02-18 01:00:00,19.76,20.22,1012,93,18.6,31,1.27,scattered clouds,20.700000000000003,93.5, 1.042
2021-02-18 02:00:00,22.04,22.49,1013,84,19.21,28,0.88,scattered clouds,20.25,93.0, 1.042
2021-02-18 03:00:00,22.81,23.34,1013,84,19.97,29,0.5,scattered clouds,19.799999999999997,93.0, 1.042
2021-02-18 04:00:00,23.37,23.85,1014,80,19.72,35,0.97,scattered clouds,19.450000000000003,93.0, 1.042
2021-02-18 05:00:00,28.02,29.26,1014,58,18.99,20,1.5,few clouds,19.233333333333334,95.3, 1.042
2021-02-18 06:00:00,28.27,28.06,1012,42,14.14,20,0.5,few clouds,18.9,93.0, 1.25
2021-02-18 07:00:00,28.45,29.29,1012,53,17.95,21,2.13,few clouds,19.35,93.0, 1016.67
2021-02-18 08:00:00,29.33,30.37,1011,52,18.46,14,2.37,few clouds,26.3,92.96666666666665, 4544.58
2021-02-18 09:00:00,29.47,30.29,1008,50,17.96,10,1.5,clear sky,30.933333333333337,73.56666666666666, 10292.9
2021-02-18 10:00:00,26.91,28.11,1010,62,19.02,4,2.12,clear sky,33.53333333333333,62.06666666666666, 18129.6
2021-02-23 05:00:00,28.0,29.23,1014,58,18.97,89,3.26,overcast clouds,21.049999999999997,93.5, 0
2021-02-23 06:00:00,28.05,29.41,1011,59,19.29,20,1.0,few clouds,20.799999999999997,93.5, 1.25
2021-02-23 07:00:00,27.92,29.12,1012,58,18.9,90,3.02,light rain,21.333333333333332,95.96666666666665, 960
2021-02-23 08:00:00,29.13,30.36,1011,54,18.88,95,3.01,overcast clouds,29.7,87.63333333333333, 6102.5
2021-02-23 09:00:00,29.08,30.57,1008,56,19.41,40,0.5,scattered clouds,32.199999999999996,64.06666666666666, 12948.3
2021-02-23 10:00:00,26.99,28.36,1009,64,19.6,100,3.03,light rain,34.53333333333333,53.9, 24508.3
2021-02-23 11:00:00,26.72,28.19,1009,67,20.08,92,2.92,light rain,37.00000000000001,50.46666666666667, 27306.2
2021-02-23 12:00:00,26.74,27.76,1008,60,18.33,20,0.5,few clouds,38.333333333333336,44.199999999999996, 19262.1
2021-02-23 13:00:00,26.37,26.37,1011,69,20.23,97,2.04,overcast clouds,40.43333333333333,46.13333333333333, 20250.8
2021-02-23 14:00:00,23.79,24.29,1011,79,19.93,98,1.99,overcast clouds,38.36666666666667,49.0, 8209.17
2021-02-23 15:00:00,23.95,24.49,1011,80,20.29,100,0.5,overcast clouds,37.26666666666667,51.6, 11556.7
2021-02-23 16:00:00,23.98,24.57,1013,82,20.72,100,1.75,overcast clouds,34.6,55.166666666666664, 6760.42
2021-02-23 17:00:00,22.96,23.53,1013,85,20.3,99,1.64,overcast clouds,30.066666666666666,66.06666666666666, 2127.92
2021-02-23 18:00:00,22.73,23.33,1013,87,20.45,89,1.0,overcast clouds,27.4,79.0, 483.75
2021-02-23 19:00:00,22.53,23.14,1013,88,20.44,88,1.39,overcast clouds,25.333333333333332,95.46666666666665, 1.042
2021-02-23 20:00:00,22.2,22.83,1012,90,20.48,94,1.46,overcast clouds,24.75,95.0, 1.042
2021-02-23 21:00:00,21.72,22.4,1011,94,20.71,95,0.5,overcast clouds,23.5,95.0, 1.042
2021-02-23 22:00:00,20.62,21.11,1011,91,19.1,94,1.05,overcast clouds,23.866666666666664,96.5, 1.042
2021-02-23 23:00:00,20.33,20.85,1011,93,19.16,99,1.15,overcast clouds,23.133333333333336,96.63333333333333, 1.042
2021-02-24 00:00:00,20.05,20.57,1011,94,19.05,87,0.0,overcast clouds,21.75,94.5, 1.042
2021-02-24 01:00:00,19.89,20.36,1012,93,18.72,58,0.99,broken clouds,20.5,93.5, 1.042
2021-02-24 02:00:00,22.75,23.2,1013,81,19.32,39,1.2,scattered clouds,19.9,93.0, 1.042
2021-02-24 03:00:00,23.29,23.92,1013,86,20.82,20,0.5,few clouds,19.700000000000003,93.0, 0.833
2021-02-24 04:00:00,24.05,24.29,1014,68,17.78,96,1.1,overcast clouds,19.950000000000003,93.0, 1.042
2021-02-24 05:00:00,28.69,29.49,1014,52,17.87,100,1.16,overcast clouds,19.2,93.0, 1.042
2021-02-24 06:00:00,28.56,29.67,1011,55,18.64,20,0.5,few clouds,19.433333333333334,95.3, 1.25
2021-02-24 07:00:00,28.41,29.35,1012,54,18.21,98,1.54,overcast clouds,19.86666666666667,95.3, 960.833
2021-02-24 08:00:00,29.96,30.99,1010,50,18.41,99,1.79,overcast clouds,29.35,81.5, 5913.33
2021-02-24 09:00:00,29.99,30.58,1007,47,17.45,40,0.5,scattered clouds,31.333333333333332,71.33333333333333, 12373.3
2021-02-24 10:00:00,27.61,28.7,1009,58,18.61,100,1.29,overcast clouds,33.73333333333333,64.06666666666666, 19490
2021-02-24 11:00:00,27.3,28.39,1009,59,18.59,100,1.5,overcast clouds,37.36666666666667,44.56666666666666, 27306.2
2021-02-24 12:00:00,26.65,26.65,1009,91,25.06,100,1.0,thunderstorm with rain,39.36666666666667,42.266666666666666, 19840
2021-02-24 13:00:00,26.85,27.83,1010,59,18.17,99,1.02,overcast clouds,38.9,43.63333333333333, 19972.9
2021-02-24 14:00:00,24.63,24.95,1011,69,18.57,97,0.67,overcast clouds,40.333333333333336,38.233333333333334, 24605.8
2021-02-24 15:00:00,23.94,24.9,1012,96,23.26,40,0.0,thunderstorm,35.43333333333334,43.4, 8405
2021-02-24 16:00:00,24.19,24.73,1013,79,20.32,100,0.8,overcast clouds,30.866666666666664,62.23333333333333, 2019.17
2021-02-24 17:00:00,23.28,23.86,1013,84,20.42,97,0.89,overcast clouds,28.55,95.0, 2878.75
2021-02-24 18:00:00,22.81,23.65,1013,96,22.14,40,0.0,scattered clouds,25.65,95.0, 309.583
2021-02-24 19:00:00,22.74,23.29,1013,85,20.09,97,1.37,overcast clouds,24.75,97.45, 1.042
2021-02-24 20:00:00,21.91,22.45,1012,88,19.83,94,1.24,overcast clouds,23.4,95.0, 1.042
2021-02-24 21:00:00,21.44,22.15,1011,96,20.78,40,0.0,scattered clouds,23.599999999999998,96.63333333333333, 1.042
2021-02-24 22:00:00,20.75,21.2,1010,89,18.87,97,1.31,overcast clouds,23.0,96.63333333333333, 1.042
2021-02-24 23:00:00,20.65,21.12,1011,90,18.95,93,0.99,overcast clouds,23.3,96.63333333333333, 1.042
2021-02-25 00:00:00,20.61,21.23,1011,96,19.95,88,0.0,overcast clouds,22.0,94.5, 1.042
2021-02-25 01:00:00,20.98,21.48,1012,90,19.28,94,1.32,overcast clouds,21.5,94.0, 1.042
2021-02-25 02:00:00,23.56,24.03,1013,79,19.71,88,1.15,overcast clouds,21.1,93.5, 1.042
2021-02-25 03:00:00,23.89,24.71,1013,91,22.33,89,0.0,overcast clouds,21.033333333333335,95.63333333333333, 1.042
2021-02-25 04:00:00,24.5,24.91,1014,73,19.34,87,0.36,overcast clouds,20.1,93.0, 1.042
2021-02-25 05:00:00,28.9,30.16,1014,55,18.96,89,0.95,overcast clouds,19.9,93.0, 1.042
2021-02-25 06:00:00,29.0,31.03,1012,60,20.45,20,0.5,few clouds,19.5,93.0, 1.458
2021-02-25 07:00:00,29.44,30.82,1012,54,19.16,71,1.54,light rain,20.166666666666668,95.3, 1065.42
2021-02-25 08:00:00,30.11,31.38,1011,51,18.86,64,1.75,broken clouds,28.833333333333332,83.96666666666667, 6258.75
2021-02-25 09:00:00,30.3,31.85,1008,52,19.35,20,0.5,few clouds,31.46666666666667,67.66666666666667, 12552.9
2021-02-25 10:00:00,28.12,29.51,1009,59,19.36,42,1.61,scattered clouds,34.233333333333334,59.833333333333336, 25055
2021-02-25 11:00:00,28.27,29.62,1009,58,19.22,55,1.92,broken clouds,37.36666666666667,51.699999999999996, 27306.2
2021-02-25 12:00:00,28.38,30.03,1008,60,19.87,20,1.0,few clouds,35.266666666666666,51.26666666666667, 8350.83
2021-02-25 13:00:00,27.85,29.23,1010,60,19.37,68,1.36,broken clouds,39.1,48.5, 11449.2
2021-02-25 14:00:00,25.05,25.6,1011,76,20.52,70,0.89,broken clouds,36.63333333333333,52.46666666666667, 7466.67
2021-02-25 15:00:00,24.78,25.43,1011,81,21.3,20,0.5,few clouds,30.766666666666666,70.13333333333334, 3093.75
2021-02-25 16:00:00,24.46,25.02,1013,79,20.58,72,0.78,broken clouds,36.46666666666666,52.13333333333333, 8584.17
2021-02-25 17:00:00,23.67,24.1,1014,77,19.4,80,0.53,broken clouds,30.566666666666666,72.96666666666667, 2245.42
2021-02-25 18:00:00,22.99,23.72,1012,91,21.44,40,0.0,scattered clouds,27.600000000000005,96.63333333333333, 300.417
2021-02-25 19:00:00,22.72,23.29,1013,86,20.26,91,0.66,overcast clouds,25.96666666666667,96.63333333333333, 0.833
2021-02-25 20:00:00,21.84,22.43,1012,90,20.13,93,0.79,overcast clouds,24.75,95.0, 1.042
2021-02-25 21:00:00,21.29,21.93,1010,94,20.29,84,0.5,broken clouds,24.8,96.63333333333333, 0.833
2021-02-25 22:00:00,20.81,21.35,1010,92,19.46,89,1.06,overcast clouds,24.75,95.0, 1.042
2021-02-25 23:00:00,21.09,21.63,1010,91,19.56,91,0.84,overcast clouds,24.0,95.0, 1.042
2021-02-26 00:00:00,21.54,22.26,1010,96,20.87,92,0.0,overcast clouds,23.933333333333337,96.63333333333333, 1.042
2021-02-26 01:00:00,21.51,22.07,1012,90,19.8,82,0.63,broken clouds,23.133333333333336,96.63333333333333, 1.042
2021-02-26 02:00:00,23.08,23.69,1013,86,20.61,90,0.64,overcast clouds,22.0,94.5, 1.042
2021-02-26 03:00:00,24.15,24.94,1012,89,22.22,95,0.0,overcast clouds,21.55,94.5, 1.042
2021-02-26 04:00:00,24.75,25.24,1013,75,20.02,94,1.43,overcast clouds,20.9,93.5, 1.042
2021-02-26 05:00:00,28.9,29.77,1013,52,18.06,91,1.71,overcast clouds,20.733333333333334,95.3, 1.042
2021-02-26 06:00:00,29.14,32.84,1011,69,22.87,20,1.5,few clouds,19.75,93.0, 1.25
2021-02-26 07:00:00,29.63,30.23,1011,48,17.46,84,2.05,broken clouds,20.933333333333334,95.63333333333333, 1381.25
